"Customer_ID","Age","Occupation","Annual_Income","Num_Bank_Accounts","Interest_Rate","Num_of_Loan","Delay_from_due_date","Num_of_Delayed_Payment","Changed_Credit_Limit","Num_Credit_Inquiries","Credit_Mix","Outstanding_Debt","Credit_Utilization_Ratio","Credit_History_Age","Payment_of_Min_Amount","Total_EMI_per_month","Amount_invested_monthly","Payment_Behaviour","Monthly_Balance","Credit_Score"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,18,11,9.13,4,"Standard",1296.64,27.7927883637141,352,"Yes",0,175.4456226583,"High_spent_Large_value_payments",823.7133773417,"Standard"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,16,11,9.13,4,"Standard",1296.64,42.9446816817405,353,"Yes",0,120.907553766222,"High_spent_Large_value_payments",878.251446233778,"Poor"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,16,8,9.13,4,"Standard",1296.64,34.3576502428514,354,"Yes",0,78.7193454942629,"High_spent_Large_value_payments",920.439654505737,"Poor"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,16,13,13.13,4,"Standard",1296.64,28.776937743888,353,"Yes",0,266.585027214218,"Low_spent_Small_value_payments",782.573972785782,"Poor"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,16,10,9.13,4,"Standard",1296.64,40.7585216373314,356,"Yes",0,59.2855702286386,"High_spent_Large_value_payments",939.873429771361,"Poor"
"CUS_0x6070",20,"Accountant",92047.08,6,16,0,16,11,9.13,4,"Standard",1296.64,27.7276467817755,357,"Yes",0,268.084603299292,"Low_spent_Large_value_payments",761.074396700709,"Poor"
"CUS_0xfdb",45,"Teacher",32284.62,6,17,6,11,12,9.22,8,"Standard",1283.37,28.9408925885455,77,"Yes",103.037560355366,254.861615088969,"Low_spent_Medium_value_payments",211.939324555665,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,11,12,9.22,8,"Standard",1283.37,27.8613101931136,78,"Yes",103.037560355366,103.21030741657,"Low_spent_Large_value_payments",353.590632228064,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,10,12,9.22,8,"Standard",1283.37,27.881697044756,79,"Yes",103.037560355366,35.7935684141596,"High_spent_Large_value_payments",391.007371230474,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,11,12,9.22,8,"Standard",1283.37,38.3945582220134,80,"Yes",103.037560355366,280.218253759221,"Low_spent_Small_value_payments",196.582685885413,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,15,12,8.22,10,"Standard",1283.37,33.2397844348936,81,"Yes",103.037560355366,154.01974921803,"High_spent_Small_value_payments",292.781190426604,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,11,12,8.22,10,"Standard",1283.37,26.8744674135439,82,"Yes",103.037560355366,272.273549912376,"Low_spent_Small_value_payments",204.527389732258,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,7,12,9.22,10,"Standard",1283.37,24.2055332022764,83,"Yes",103.037560355366,208.592696584946,"Low_spent_Small_value_payments",85.9020949260236,"Standard"
"CUS_0xfdb",46,"Teacher",32284.62,6,17,6,13,12,2.22,10,"Standard",1283.37,27.9301237106252,84,"Yes",103.037560355366,359.771832285299,"Low_spent_Small_value_payments",117.029107359335,"Standard"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,8,17.92,1,"Standard",107.41,25.7155788431153,326,"Yes",0,451.246519369588,"Low_spent_Small_value_payments",646.681980630412,"Standard"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,8,11.92,1,"Standard",107.41,28.7112025170529,327,"Yes",0,322.720319705667,"Low_spent_Large_value_payments",755.208180294333,"Standard"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,7,17.92,1,"Standard",107.41,34.922872332206,328,"Yes",0,176.264225774855,"High_spent_Medium_value_payments",881.664274225144,"Standard"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,19,8,15.92,1,"Standard",107.41,26.5136314924892,329,"Yes",629.815653146422,499.245019981758,"Low_spent_Medium_value_payments",588.683480018242,"Good"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,8,17.92,1,"Standard",107.41,38.6491143069131,330,"Yes",629.815653146422,77.6092283398407,"High_spent_Large_value_payments",970.319271660159,"Good"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,16,8,17.92,1,"Standard",107.41,44.6768885939621,331,"Yes",629.815653146422,108.303938619973,"High_spent_Large_value_payments",939.624561380027,"Good"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,8,13.92,1,"Standard",107.41,28.807349824215,332,"Yes",629.815653146422,743.540801271909,"High_spent_Medium_value_payments",334.387698728091,"Standard"
"CUS_0x3553",26,"Musician",97791.42,6,12,0,18,8,17.92,1,"Standard",107.41,33.8944425992045,333,"Yes",629.815653146422,110.318203625337,"High_spent_Medium_value_payments",947.610296374663,"Good"
"CUS_0x4100",31,"Entrepreneur",19300.34,6,17,5,52,19,9.95,7,"Bad",2430.21,29.9341857327514,218,"Yes",49.5720622444528,79.1764158326538,"Low_spent_Small_value_payments",312.48768858956,"Poor"
"CUS_0x4100",31,"Entrepreneur",19300.34,6,17,5,51,18,9.95,7,"Bad",2430.21,36.6412035787929,219,"Yes",49.5720622444528,55.298212988393,"High_spent_Small_value_payments",306.365891433821,"Poor"
"CUS_0x4100",31,"Entrepreneur",19300.34,6,17,5,48,19,15.95,7,"Bad",2430.21,37.6248624730457,222,"Yes",49.5720622444528,140.818595917268,"Low_spent_Large_value_payments",230.845508504946,"Poor"
"CUS_0x4100",31,"Entrepreneur",19300.34,6,17,5,51,19,9.95,7,"Bad",2430.21,28.8703869172345,221,"Yes",49.5720622444528,61.4280298747784,"High_spent_Small_value_payments",300.236074547435,"Standard"
"CUS_0x4100",32,"Entrepreneur",19300.34,6,17,5,51,19,9.95,7,"Bad",2430.21,28.0588459638426,222,"Yes",49.5720622444528,173.042550776592,"Low_spent_Small_value_payments",218.621553645622,"Poor"
"CUS_0x4100",32,"Entrepreneur",19300.34,6,17,5,51,17,9.95,8,"Bad",2430.21,25.8477906203299,223,"Yes",49.5720622444528,83.4474488288019,"Low_spent_Large_value_payments",288.216655593412,"Poor"
"CUS_0x4100",32,"Entrepreneur",19300.34,6,17,5,51,19,8.95,8,"Bad",2430.21,25.8431449387322,224,"Yes",49.5720622444528,120.97548985787,"Low_spent_Large_value_payments",250.688614564344,"Poor"
"CUS_0x4100",32,"Entrepreneur",19300.34,6,17,5,53,19,9.95,8,"Bad",2430.21,23.709193224105,225,"Yes",49.5720622444528,118.185550698375,"Low_spent_Medium_value_payments",263.478553723839,"Standard"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,12,4.17,2,"Standard",881.4,26.0845427509327,231,"No",0,50.1437271391967,"High_spent_Medium_value_payments",382.680272860803,"Standard"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,14,4.17,2,"Standard",881.4,25.6658567812851,232,"No",0,106.0485965778,"High_spent_Large_value_payments",381.896065238586,"Standard"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,12,4.17,2,"Standard",881.4,33.6694600539487,233,"No",0,43.3158244595054,"High_spent_Medium_value_payments",389.508175540495,"Standard"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,12,4.17,2,"Standard",881.4,34.5037072412986,234,"No",0,45.388820313895,"High_spent_Medium_value_payments",387.435179686105,"Poor"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,13,4.17,2,"Standard",881.4,41.1763841978934,235,"No",0,168.341462876191,"Low_spent_Small_value_payments",304.482537123809,"Poor"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,12,4.17,2,"Standard",881.4,38.788072461135,236,"No",0,151.377639793731,"Low_spent_Small_value_payments",321.446360206269,"Poor"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,30,15,4.17,2,"Standard",881.4,27.1824827712876,237,"No",0,184.631159974116,"Low_spent_Medium_value_payments",278.192840025884,"Poor"
"CUS_0x132f",41,"Musician",19514.88,7,17,0,26,11,4.17,4,"Standard",881.4,28.7818877766597,238,"No",0,99.1415414879628,"High_spent_Small_value_payments",343.682458512037,"Poor"
"CUS_0xa16e",41,"Media_Manager",10183.015,7,17,5,48,21,8.97,6,"Bad",1672.43,25.9512728853005,121,"Yes",37.5880728381257,14.6227392351174,"High_spent_Large_value_payments",295.24764626009,"Poor"
"CUS_0xa16e",41,"Media_Manager",10183.015,7,17,5,48,18,7.97,6,"Bad",1672.43,32.3855976208381,122,"Yes",37.5880728381257,92.3619500192958,"Low_spent_Small_value_payments",267.508435475912,"Poor"
"CUS_0xa16e",41,"Media_Manager",10183.015,7,17,5,48,23,7.97,6,"Bad",1672.43,23.7313479147554,123,"Yes",37.5880728381257,91.8839719361083,"Low_spent_Small_value_payments",267.986413559099,"Poor"
"CUS_0xa16e",41,"Media_Manager",10183.015,7,17,5,43,20,7.97,6,"Bad",1672.43,27.6141777775439,124,"Yes",37.5880728381257,46.8104157513052,"High_spent_Small_value_payments",283.059969743903,"Standard"
"CUS_0xa16e",41,"Media_Manager",10183.015,7,17,5,51,21,7.97,6,"Bad",1672.43,32.2934899106201,125,"Yes",37.5880728381257,65.8312616407686,"Low_spent_Small_value_payments",294.039123854439,"Poor"
"CUS_0xa16e",42,"Media_Manager",10183.015,7,17,5,48,24,10.97,6,"Bad",1672.43,25.1054025543185,126,"Yes",37.5880728381257,73.8998610407985,"Low_spent_Small_value_payments",285.970524454409,"Poor"
"CUS_0xa16e",42,"Media_Manager",10183.015,7,17,5,52,21,7.97,6,"Bad",1672.43,24.7138239932584,127,"Yes",37.5880728381257,61.8637275780261,"Low_spent_Small_value_payments",298.006657917182,"Poor"
"CUS_0xa16e",42,"Media_Manager",10183.015,7,17,5,48,21,7.97,6,"Bad",1672.43,36.8370288224336,128,"Yes",37.5880728381257,71.1227473543606,"Low_spent_Small_value_payments",288.747638140847,"Poor"
"CUS_0xac86",19,"Entrepreneur",106733.13,4,1,0,10,8,0.86,0,"Good",76.23,29.8158956268952,393,"No",0,388.360353660988,"Low_spent_Large_value_payments",768.982396339012,"Good"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,5,7,0.00285714285714289,0,"Good",76.23,28.1080862899392,394,"No",0,807.206776835765,"Low_spent_Small_value_payments",370.135973164235,"Good"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,2,6,0.86,0,"Good",76.23,42.07045860215,395,"No",0,172.032828532599,"High_spent_Large_value_payments",955.309921467401,"Good"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,5,7,-4.14,0,"Good",76.23,25.8425479398602,396,"No",0,644.28739374064,"Low_spent_Large_value_payments",513.05535625936,"Good"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,5,6,0.86,0,"Good",76.23,28.8205537792444,397,"No",0,345.609135410684,"High_spent_Medium_value_payments",791.733614589316,"Good"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,5,6,-0.14,0,"Good",76.23,31.7276035953065,396,"No",0,419.042226508882,"High_spent_Medium_value_payments",913.031654687435,"Standard"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,9,4,0.86,1,"Good",76.23,43.6651184057441,396,"No",0,191.035372601779,"High_spent_Large_value_payments",936.307377398221,"Standard"
"CUS_0xac86",20,"Entrepreneur",106733.13,4,1,0,7,6,0.86,1,"Good",76.23,39.243639776218,400,"No",0,384.763724779715,"Low_spent_Large_value_payments",792.579025220285,"Standard"
"CUS_0x5b48",31,"Lawyer",12600.445,5,10,3,28,19,15.79,7,"Standard",569.8,33.0758835665134,147,"Yes",26.060347529206,0,"High_spent_Large_value_payments",284.298204480521,"Standard"
"CUS_0x5b48",31,"Lawyer",12600.445,5,10,3,25,18,15.79,7,"Standard",569.8,38.1537412559725,148,"Yes",26.060347529206,103.158617914436,"Low_spent_Small_value_payments",238.984742889691,"Standard"
"CUS_0x5b48",31,"Lawyer",12600.445,5,10,3,25,16,15.79,7,"Standard",569.8,23.1798327362798,149,"Yes",26.060347529206,32.0263079426044,"Low_spent_Small_value_payments",310.117052861523,"Standard"
"CUS_0x5b48",32,"Lawyer",12600.445,5,10,3,25,18,15.79,8,"Standard",569.8,28.819407058304,150,"Yes",26.060347529206,31.1491979108152,"Low_spent_Medium_value_payments",300.994162893312,"Poor"
"CUS_0x5b48",32,"Lawyer",12600.445,5,10,3,20,19,15.79,7,"Standard",569.8,37.2402143425117,151,"Yes",26.060347529206,41.0826367012432,"Low_spent_Small_value_payments",301.060724102884,"Poor"
"CUS_0x5b48",32,"Lawyer",12600.445,5,10,3,25,19,15.79,7,"Standard",569.8,36.5274800401441,152,"Yes",26.060347529206,48.0080666561924,"Low_spent_Small_value_payments",294.135294147935,"Poor"
"CUS_0x5b48",32,"Lawyer",12600.445,5,10,3,25,20,21.79,7,"Standard",569.8,34.1253059259563,150,"Yes",26.060347529206,56.9088958597056,"Low_spent_Medium_value_payments",275.234464944422,"Poor"
"CUS_0x5b48",32,"Lawyer",12600.445,5,10,3,25,19,15.79,11,"Standard",569.8,31.9788735158207,154,"Yes",26.060347529206,66.3735800012242,"Low_spent_Small_value_payments",275.769780802903,"Poor"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,47,19,7.27,12,"Bad",3532.83,32.3217694616262,150,"Yes",200.432613394707,265.7062119486,"Low_spent_Small_value_payments",295.953841323359,"Poor"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,53,21,7.27,16,"Bad",3532.83,37.8736418683931,147,"Yes",200.432613394707,193.873375429332,"High_spent_Medium_value_payments",327.786677842627,"Standard"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,48,21,7.27,17,"Bad",3532.83,37.8102430878729,148,"Yes",200.432613394707,534.358178387927,"Low_spent_Small_value_payments",27.3018748840332,"Poor"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,48,22,7.27,17,"Bad",3532.83,32.5673968373198,149,"Yes",200.432613394707,197.6404955281,"High_spent_Medium_value_payments",324.01955774386,"Poor"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,48,21,10.27,17,"Bad",3532.83,37.2842897402473,150,"Yes",200.432613394707,205.250152274279,"Low_spent_Small_value_payments",356.409900997681,"Poor"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,46,21,7.27,17,"Bad",3532.83,35.2573782990503,151,"Yes",200.432613394707,626.869242023209,"Low_spent_Small_value_payments",287.274742467941,"Standard"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,49,21,7.27,16,"Bad",3532.83,24.631496930058,152,"Yes",200.432613394707,234.732040109838,"Low_spent_Medium_value_payments",316.928013162122,"Standard"
"CUS_0xa5f9",34,"Mechanic",57983.12,9,31,8,48,24,7.27,16,"Bad",3532.83,24.7263513033525,153,"Yes",200.432613394707,159.136721950055,"High_spent_Medium_value_payments",362.523331321905,"Poor"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,14,1.13,3,"Standard",614.6,23.7231857796411,214,"No",42.2219926564322,106.676162139588,"Low_spent_Small_value_payments",253.325622350821,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,24,14,1.13,3,"Standard",614.6,34.2358526819588,215,"No",42.2219926564322,82.6271803723751,"Low_spent_Large_value_payments",345.081576971193,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,14,1.13,3,"Standard",614.6,22.8021452325404,217,"No",42.2219926564322,110.17209563184,"Low_spent_Small_value_payments",337.536661711728,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,12,1.13,3,"Standard",614.6,37.0671982433547,217,"No",42.2219926564322,89.8748489628149,"Low_spent_Large_value_payments",337.833908380753,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,14,-2.87,3,"Standard",614.6,29.3390294375693,218,"No",42.2219926564322,155.460944043473,"Low_spent_Small_value_payments",292.247813300095,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,14,1.13,3,"Standard",614.6,30.4424252235854,217,"No",42.2219926564322,28.6373609357696,"High_spent_Large_value_payments",369.071396407798,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,23,14,1.13,3,"Standard",614.6,26.110243419815,217,"No",42.2219926564322,258.215173801528,"Low_spent_Small_value_payments",189.49358354204,"Standard"
"CUS_0x4d43",48,"Entrepreneur",20787.69,8,14,3,22,14,8.13,3,"Standard",614.6,35.3441876164722,221,"No",42.2219926564322,21.7455312293189,"High_spent_Large_value_payments",375.963226114249,"Standard"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,10,17.96,9,"Standard",2686.81,39.2802955881523,164,"Yes",185.111982579501,248.069957337653,"Low_spent_Large_value_payments",106.569060082847,"Poor"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,47,10,13.96,9,"Standard",2686.81,27.0368422907175,168,"Yes",185.111982579501,166.594777325378,"Low_spent_Large_value_payments",196.558501642177,"Standard"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,6,12.96,9,"Standard",2686.81,29.0188504259781,168,"Yes",185.111982579501,60.5895360908806,"High_spent_Medium_value_payments",274.049481329619,"Standard"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,7,13.96,9,"Standard",2686.81,36.1639891348683,167,"Yes",185.111982579501,99.4747740368312,"Low_spent_Large_value_payments",255.164243383668,"Poor"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,12,13.96,9,"Standard",2686.81,33.8418660414732,168,"Yes",185.111982579501,330.071842181316,"Low_spent_Small_value_payments",44.5671752391835,"Poor"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,12,13.96,9,"Standard",2686.81,24.2225548563933,169,"Yes",185.111982579501,108.946911077744,"High_spent_Medium_value_payments",225.692106342756,"Poor"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,12,13.96,13,"Standard",2686.81,35.1189327417221,170,"Yes",185.111982579501,224.093204070334,"Low_spent_Large_value_payments",150.545813350165,"Standard"
"CUS_0xb95f",30,"Writer",34290.12,9,25,7,52,9,13.96,13,"Standard",2686.81,36.8206489530946,171,"Yes",185.111982579501,94.9172164828896,"High_spent_Small_value_payments",249.72180093761,"Poor"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,11,8,8.97,4,"Standard",1233.1,27.9807006638029,230,"Yes",30.5760848231615,397.002248910249,"Low_spent_Small_value_payments",224.640332933257,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,13,8,14.97,4,"Standard",1233.1,28.0712918599624,231,"Yes",30.5760848231615,443.918674172072,"Low_spent_Small_value_payments",177.723907671433,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,15,8,12.97,4,"Standard",1233.1,28.3611661543111,232,"Yes",30.5760848231615,50.5091488549667,"High_spent_Large_value_payments",521.133432988538,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,11,8,8.97,4,"Standard",1233.1,24.3317717601443,233,"Yes",30.5760848231615,74.9203748732884,"High_spent_Medium_value_payments",506.722206970217,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,10,8,8.97,8,"Standard",1233.1,26.4475373306829,234,"Yes",30.5760848231615,178.095358427025,"Low_spent_Large_value_payments",423.54722341648,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,8,8,4.97,8,"Standard",1233.1,39.0698439873001,235,"Yes",30.5760848231615,41.3339800625476,"High_spent_Large_value_payments",530.308601780958,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,11,8,8.97,8,"Standard",1233.1,34.71864363798,236,"Yes",30.5760848231615,108.623446890232,"Low_spent_Large_value_payments",493.019134953273,"Standard"
"CUS_0x3edc",32,"Accountant",43070.24,3,18,1,11,8,8.97,8,"Standard",1233.1,26.3656995452064,237,"Yes",30.5760848231615,403.516808850909,"Low_spent_Small_value_payments",218.125772992596,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,12,4.89,0,"Standard",400.07,24.422250680362,363,"Yes",69.6029204819901,42.8505071473858,"High_spent_Large_value_payments",348.549822370624,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,9,4.89,0,"Standard",400.07,36.4378704154156,364,"Yes",69.6029204819901,83.0442090106474,"High_spent_Medium_value_payments",358.356120507363,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,28,10,4.89,0,"Standard",400.07,29.3235168974076,365,"Yes",69.6029204819901,53.4842032850058,"High_spent_Medium_value_payments",347.916126233004,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,14,4.89,0,"Standard",400.07,34.7145610371238,366,"Yes",69.6029204819901,25.9934622958173,"High_spent_Medium_value_payments",375.406867222193,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,12,4.89,2,"Standard",400.07,37.5045523778052,367,"Yes",69.6029204819901,61.62810913483,"High_spent_Medium_value_payments",339.77222038318,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,11,4.89,2,"Standard",400.07,35.6939494030242,368,"Yes",69.6029204819901,129.264834657262,"Low_spent_Small_value_payments",312.135494860748,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,13,4.89,2,"Standard",400.07,35.0258827852725,366,"Yes",69.6029204819901,76.6078088916737,"Low_spent_Small_value_payments",364.792520626336,"Standard"
"CUS_0xbffe",40,"Architect",28572.39,6,15,3,25,12,4.89,2,"Standard",400.07,23.1776174800442,370,"Yes",69.6029204819901,51.8308589715498,"High_spent_Large_value_payments",339.56947054646,"Standard"
"CUS_0xb681",37,"Manager",39641.54,10,25,6,61,13,1.54,6,"Bad",2258.73,34.1257049344234,108,"Yes",172.382527358627,246.915025164022,"Low_spent_Large_value_payments",151.448614144018,"Poor"
"CUS_0xb681",37,"Manager",39641.54,10,25,6,61,16,1.54,8,"Bad",2258.73,33.4145980408474,105,"Yes",172.382527358627,236.077581898698,"Low_spent_Large_value_payments",162.286057409342,"Poor"
"CUS_0xb681",37,"Manager",39641.54,10,25,6,61,15,1.54,8,"Bad",2258.73,27.5728628999492,106,"Yes",172.382527358627,198.042123402221,"High_spent_Small_value_payments",190.321515905819,"Poor"
"CUS_0xb681",37,"Manager",39641.54,10,25,6,61,16,1.54,8,"Bad",2258.73,32.4134467979176,107,"Yes",172.382527358627,254.021119937771,"Low_spent_Small_value_payments",164.342519370269,"Poor"
